"fdc_id","nutrient_id","amount"
"2263889","2048","57.384621"
"2263889","2047","63.8563"
"2263889","1005","14.571775"
"2263889","1003","0.703125"
"2263889","1004","0.3063"
"2263890","2048","77.151876"
"2263890","2047","85.919"
"2263890","1005","20.196825"
"2263890","1003","0.914375"
"2263890","1004","0.1638"
"2263891","2048","71.939325"
"2263891","2047","80.1025"
"2263891","1005","18.60375"
"2263891","1003","0.89875"
"2263891","1004","0.2325"
"2263892","2048","46.4205"
"2263892","2047","51.6025"
"2263892","1005","12.2615625"
"2263892","1003","0.2734375"
"2263892","1004","0.1625"
"2346384","2048","104.574374"
"2346384","2047","102.921"
"2346384","1005","4.59964"
"2346384","1003","11.62436"
"2346384","1004","4.225"
"2346385","2048","336.73206"
"2346385","2047","342.794"
"2346385","1005","4.55615"
"2346385","1003","5.78985"
"2346385","1004","33.49"
"2346386","2048","335.8933226"
"2346386","2047","343.31"
"2346386","1005","3.799506"
"2346386","1003","2.017994"
"2346386","1004","35.56"
"2346387","2048","192.7437716"
"2346387","2047","196.4148"
"2346387","1005","5.555506"
"2346387","1003","3.070694"
"2346387","1004","17.99"
"2346388","2048","14.455425"
"2346388","1004","0.07375"
"2346388","1003","0.7425"
"2346388","1005","3.36875"
"2346388","2047","17.10875"
"2346389","2048","17.45834025"
"2346389","1004","0.07125"
"2346389","1003","0.976875"
"2346389","1005","4.055575"
"2346389","2047","20.77105"
"2346390","2048","14.68480875"
"2346390","2047","17.5315"
"2346390","1004","0.1063"
"2346390","1003","0.883125"
"2346390","1005","3.260575"
"2346391","2048","18.4931365"
"2346391","2047","22.0463"
"2346391","1004","0.1563"
"2346391","1003","1.09375"
"2346391","1005","4.06615"
"2346392","2048","642.99228"
"2346392","2047","688.614"
"2346392","1005","18.5921"
"2346392","1003","15.7039"
"2346392","1004","61.27"
"2346393","2048","583.597022"
"2346393","2047","625.75"
"2346393","1005","20.03462"
"2346393","1003","21.45038"
"2346393","1004","51.09"
"2346394","2048","678.66434"
"2346394","2047","729.556"
"2346394","1005","10.9096"
"2346394","1003","14.5644"
"2346394","1004","69.74"
"2346395","2048","699.59644"
"2346395","2047","750.152"
"2346395","1005","12.6993"
"2346395","1003","9.9587"
"2346395","1004","73.28"
"2346396","2048","378.866123"
"2346396","2047","381.626"
"2346396","1005","68.65755"
"2346396","1003","13.49645"
"2346396","1004","5.89"
"2346397","2048","379.2080612"
"2346397","2047","381.248"
"2346397","1005","69.75082"
"2346397","1003","12.51118"
"2346397","1004","5.8"
"2346398","2048","54.046596"
"2346398","2047","60.1113"
"2346398","1005","14.0914625"
"2346398","1003","0.4609375"
"2346398","1004","0.2113"
"2346399","2048","63.290775"
"2346399","2047","70.5425"
"2346399","1005","16.163125"
"2346399","1003","1.039375"
"2346399","1004","0.1925"
"2346400","2048","33.5679465"
"2346400","2047","39.9998"
"2346400","1005","7.41245"
"2346400","1003","1.96875"
"2346400","1004","0.275"
"2346401","2048","80.9523625"
"2346401","2047","83.42"
"2346401","1005","17.77125"
"2346401","1003","2.27375"
"2346401","1004","0.36"
"2346402","2048","73.373425"
"2346402","2047","75.5575"
"2346402","1005","16.27"
"2346402","1003","2.0625"
"2346402","1004","0.2475"
"2346403","2048","71.575228"
"2346403","2047","73.4738"
"2346403","1005","15.9624"
"2346403","1003","1.8125"
"2346403","1004","0.2638"
"2346404","2048","77.35727375"
"2346404","2047","78.999"
"2346404","1005","17.327875"
"2346404","1003","1.578125"
"2346404","1004","0.375"
"2346405","2048","14.83215875"
"2346405","1004","0.1625"
"2346405","1003","0.4921875"
"2346405","1005","3.3165125"
"2346405","2047","16.6973"
"2346406","1004","0.1775"
"2346406","1003","0.625"
"2346406","1005","2.9525"
"2346406","2047","15.9075"
"2346406","2048","13.934925"
"2346407","2048","27.8695"
"2346407","1004","0.2275"
"2346407","1003","0.96125"
"2346407","1005","6.38375"
"2346407","2047","31.4275"
"2346408","2048","29.943836"
"2346408","1004","0.2138"
"2346408","1003","1.2425"
"2346408","1005","6.7899"
"2346408","2047","34.0538"
"2346409","2048","32.66565"
"2346409","2047","36.4"
"2346409","1005","7.964375"
"2346409","1003","0.640625"
"2346409","1004","0.22"
"2346410","2048","51.412425"
"2346410","2047","57.3375"
"2346410","1005","12.904375"
"2346410","1003","1.008125"
"2346410","1004","0.1875"
"2346411","2048","57.384621"
"2346411","2047","63.8563"
"2346411","1005","14.571775"
"2346411","1003","0.703125"
"2346411","1004","0.3063"
"2346412","2048","77.151876"
"2346412","2047","85.919"
"2346412","1005","20.196825"
"2346412","1003","0.914375"
"2346412","1004","0.1638"
"2346413","2048","71.939325"
"2346413","2047","80.1025"
"2346413","1005","18.60375"
"2346413","1003","0.89875"
"2346413","1004","0.2325"
"2346414","2048","46.4205"
"2346414","2047","51.6025"
"2346414","1005","12.2615625"
"2346414","1003","0.2734375"
"2346414","1004","0.1625"
"2512371","2048","377.9609"
"2512371","2047","384.076"
"2512371","1005","68.7787"
"2512371","1003","13.2093"
"2512371","1004","6.236"
"2512372","2048","378.394015"
"2512372","2047","385.197"
"2512372","1005","69.52465"
"2512372","1003","11.92235"
"2512372","1004","6.601"
"2512373","2048","363.8590417"
"2512373","2047","374.93"
"2512373","1005","77.39123"
"2512373","1003","8.27277"
"2512373","1004","3.586"
"2512374","2048","334.3016028"
"2512374","2047","357.968"
"2512374","1005","75.01808"
"2512374","1003","8.88492"
"2512374","1004","2.484"
"2512375","2048","350.962038"
"2512375","2047","359.4"
"2512375","1005","77.1618"
"2512375","1003","8.3952"
"2512375","1004","1.908"
"2512376","2048","357.191828"
"2512376","2047","366.53"
"2512376","1005","77.39832"
"2512376","1003","8.72168"
"2512376","1004","2.45"
"2512377","2048","358.55706075"
"2512377","2047","357.369"
"2512377","1005","87.312975"
"2512377","1003","0.918225"
"2512377","1004","0.4938"
"2512378","2048","331.6005206"
"2512378","2047","356.135"
"2512378","1005","71.13066"
"2512378","1003","11.06534"
"2512378","1004","3.039"
"2512379","2048","380.6064975"
"2512379","2047","375.618"
"2512379","1005","74.44623"
"2512379","1003","10.02177"
"2512379","1004","4.194"
"2512380","2048","368.3584745"
"2512380","2047","365.518"
"2512380","1005","76.68795"
"2512380","1003","7.25305"
"2512380","1004","3.306"
"2512381","2048","369.637321"
"2512381","2047","358.705"
"2512381","1005","80.31315"
"2512381","1003","7.03885"
"2512381","1004","1.033"
"2514743","1004","12.85"
"2514743","1003","18.15625"
"2514743","1005","0"
"2514743","2047","184.8648"
"2514743","2048","190.134819"
"2514744","1004","19.44"
"2514744","1003","17.53125"
"2514744","1005","0"
"2514744","2047","242.61"
"2514744","2048","247.812675"
"2514745","1004","17.49"
"2514745","1003","17.80625"
"2514745","1005","0"
"2514745","2047","228.2728"
"2514745","2048","233.442059"
"2514746","1004","7.161"
"2514746","1003","17.9125"
"2514746","1005","0"
"2514746","2047","133.0498"
"2514746","2048","138.128494"
"2514747","1004","9.591"
"2514747","1003","17.34375"
"2514747","1005","0"
"2514747","2047","152.615"
"2514747","2048","157.5897"
"2515373","1004","57.43"
"2515373","1003","15.03684"
"2515373","1005","21.64216"
"2515373","2047","663.586"
"2515373","2048","620.950526"
"2515374","1004","38.86"
"2515374","1003","17.4423"
"2515374","1005","36.2887"
"2515374","2047","564.664"
"2515374","2048","533.47799"
"2515375","1004","53.49"
"2515375","1003","13.4938"
"2515375","1005","26.5012"
"2515375","2047","641.39"
"2515375","2048","602.39467"
"2515376","1004","43.28"
"2515376","1003","23.205"
"2515376","1005","26.498"
"2515376","2047","588.332"
"2515376","2048","550.62181"
"2515377","2048","384.58086"
"2515377","1004","4.636"
"2515377","1003","5.28675"
"2515377","1005","80.45025"
"2515377","2047","384.672"
"2515378","1004","64.93"
"2515378","1003","7.7857"
"2515378","1005","24.0943"
"2515378","2047","711.89"
"2515378","2048","668.54428"
"2515379","1004","45.02"
"2515379","1003","20.5057"
"2515379","1005","27.6943"
"2515379","2047","597.98"
"2515379","2048","560.68798"
"2515380","1004","40.03"
"2515380","1003","29.9079"
"2515380","1005","18.6751"
"2515380","2047","554.602"
"2515380","2048","514.83917"
"2515381","1004","48.44"
"2515381","1003","18.8733"
"2515381","1005","24.5007"
"2515381","2047","609.456"
"2515381","2048","570.651"
"2515382","1004","15.28"
"2515382","1003","16.1385"
"2515382","1005","58.9025"
"2515382","2047","437.684"
"2515382","2048","423.62737"
"2644281","1004","2.199"
"2644281","1003","21.5625"
"2644281","1005","59.7955"
"2644281","2047","345.223"
"2644281","2048","336.59519"
"2644282","1004","6.274"
"2644282","1003","21.275"
"2644282","1005","60.358"
"2644282","2047","382.998"
"2644282","2048","371.99469"
"2644283","1004","1.925"
"2644283","1003","23.56875"
"2644283","1005","62.17125"
"2644283","2047","360.285"
"2644283","2048","350.9328"
"2644284","1004","2.419"
"2644284","1003","21.225"
"2644284","1005","61.836"
"2644284","2047","354.015"
"2644284","2048","345.5703"
"2644285","1004","1.273"
"2644285","1003","6.9125"
"2644285","1005","19.8135"
"2644285","2047","118.361"
"2644285","2048","115.28233"
"2644286","1004","1.398"
"2644286","1003","6.56875"
"2644286","1005","19.98325"
"2644286","2047","118.79"
"2644286","2048","115.82665"
"2644287","1004","1.169"
"2644287","1003","7.4125"
"2644287","1005","18.8185"
"2644287","2047","115.445"
"2644287","2048","112.0972"
"2644288","1004","3.096"
"2644288","1003","7.01875"
"2644288","1005","20.32025"
"2644288","2047","137.22"
"2644288","2048","132.972"
"2644289","1004","1.256"
"2644289","1003","7.8"
"2644289","1005","21.03"
"2644289","2047","126.624"
"2644289","2048","123.17082"
"2644290","1004","1.299"
"2644290","1003","7.30625"
"2644290","1005","21.44675"
"2644290","2047","126.703"
"2644290","2048","123.51359"
"2644291","1004","1.153"
"2644291","1003","4.734375"
"2644291","1005","12.707625"
"2644291","2047","80.145"
"2644291","2048","77.798925"
"2644292","1004","1.266"
"2644292","1003","6.69375"
"2644292","1005","19.60025"
"2644292","2047","116.57"
"2644292","2048","113.59675"
"2644293","1004","1.296"
"2644293","1003","6.925"
"2644293","1005","19.1659"
"2644293","2047","116.0276"
"2644293","2048","112.882483"
"2644294","1004","1.266"
"2644294","1003","7.03125"
"2644294","1005","19.32875"
"2644294","2047","116.834"
"2644294","2048","113.66287"
"2646168","2048","173.72307"
"2646168","2047","167.769"
"2646168","1005","0"
"2646168","1004","9.469"
"2646168","1003","21.11875"
"2646169","2048","125.02117"
"2646169","2047","119.039"
"2646169","1005","0"
"2646169","1004","3.899"
"2646169","1003","21.58125"
"2646170","2048","112.20227"
"2646170","2047","106.034"
"2646170","1005","0"
"2646170","1004","1.934"
"2646170","1003","22.525"
"2646171","2048","149.306475"
"2646171","2047","144.07"
"2646171","1005","0"
"2646171","1004","7.916"
"2646171","1003","18.6125"
"2646172","2048","259.611425"
"2646172","2047","254.11"
"2646172","1005","0"
"2646172","1004","20.04"
"2646172","1003","18.74375"
"2646173","2048","146.43655"
"2646173","2047","140.635"
"2646173","1005","0.852"
"2646173","1004","5.703"
"2646173","1003","21.475"
"2646174","2048","237.096894"
"2646174","2047","231.7048"
"2646174","1005","0"
"2646174","1004","17.8"
"2646174","1003","18.4"
"2646175","2048","169.562744"
"2646175","2047","163.8998"
"2646175","1005","0"
"2646175","1004","9.399"
"2646175","1003","20.13125"
"2647437","2048","50.07437"
"2647437","2047","50.0015"
"2647437","1005","8.07675"
"2647437","1004","0.0875"
"2647437","1003","4.22675"
"2647438","2048","390.73759"
"2647438","2047","391.73"
"2647438","1005","1.8979"
"2647438","1003","22.6171"
"2647438","1004","32.63"
"2647439","2048","307.89587"
"2647439","2047","309.768"
"2647439","1005","8.1898"
"2647439","1003","15.5672"
"2647439","1004","23.86"
"2647440","2048","356.900072"
"2647440","2047","356.794"
"2647440","1005","2.45312"
"2647440","1003","23.45288"
"2647440","1004","28.13"
"2647441","2048","298.113882"
"2647441","2047","297.088"
"2647441","1005","2.40202"
"2647441","1003","22.14498"
"2647441","1004","22.1"
"2647442","2048","297.41686"
"2647442","2047","297.608"
"2647442","1005","2.9572"
"2647442","1003","18.8848"
"2647442","1004","23.36"
"2647443","2048","351.761072"
"2647443","2047","351.4"
"2647443","1005","2.72432"
"2647443","1003","23.83568"
"2647443","1004","27.24"
"2684440","2048","136.22202"
"2684440","2047","129.984"
"2684440","1005","0"
"2684440","1004","4.936"
"2684440","1003","22.3"
"2684441","2048","203.10632"
"2684441","2047","197.294"
"2684441","1005","0"
"2684441","1004","13.11"
"2684441","1003","20.31875"
"2684442","2048","99.95727"
"2684442","2047","94.659"
"2684442","1005","0"
"2684442","1004","2.479"
"2684442","1003","19.0"
"2684443","2048","75.699433"
"2684443","2047","71.4265"
"2684443","1005","0.48495"
"2684443","1004","0.8013"
"2684443","1003","15.56875"
"2684444","2048","70.477065"
"2684444","2047","65.9855"
"2684444","1005","0"
"2684444","1004","0.6675"
"2684444","1003","16.06875"
"2684445","2048","133.787497"
"2684445","2047","129.1124"
"2684445","1005","0"
"2684445","1004","7.308"
"2684445","1003","16.46875"
"2684446","2048","86.021115"
"2684446","2047","80.9935"
"2684446","1005","0"
"2684446","1004","0.8075"
"2684446","1003","18.65"
"2685568","1005","3.27"
"2685568","2048","16"
"2685568","2047","19"
"2685568","1004","0.205"
"2685568","1003","0.984375"
"2685569","1005","4.39"
"2685569","2048","19"
"2685569","2047","22"
"2685569","1004","0.135"
"2685569","1003","0.890625"
"2685570","1004","0.1675"
"2685570","1003","1.14875"
"2685570","1005","10.50745"
"2685570","2047","48.1323"
"2685570","2048","41.7165215"
"2685571","1004","0.1825"
"2685571","1003","1.25"
"2685571","1005","10.48"
"2685571","2047","48.5625"
"2685571","2048","41.991125"
"2685572","1004","0.2338"
"2685572","1003","1.02375"
"2685572","1005","3.51495"
"2685572","2047","20.259"
"2685572","2048","17.0032275"
"2685573","1004","0.2375"
"2685573","1003","1.640625"
"2685573","1005","4.723075"
"2685573","2047","27.5923"
"2685573","2048","22.85237775"
"2685574","1004","0.77"
"2685574","1003","2.96875"
"2685574","1005","7.02225"
"2685574","2047","46.894"
"2685574","2048","38.7580825"
"2685575","1004","0.565"
"2685575","1003","3.984375"
"2685575","1005","9.615625"
"2685575","2047","59.485"
"2685575","2048","48.77870625"
"2685576","2048","40.965255"
"2685576","2047","44.6205"
"2685576","1005","8.787"
"2685576","1003","1.6875"
"2685576","1004","0.3025"
"2685577","2048","22.35856525"
"2685577","2047","26.0848"
"2685577","1005","5.399325"
"2685577","1003","0.851875"
"2685577","1004","0.12"
"2685578","2048","19.149449"
"2685578","2047","22.4763"
"2685578","1005","4.2874"
"2685578","1003","0.8675"
"2685578","1004","0.2063"
"2685579","2048","29.10400125"
"2685579","2047","34.1765"
"2685579","1005","6.331625"
"2685579","1003","1.351875"
"2685579","1004","0.3825"
"2685580","2048","88.53450625"
"2685580","2047","104.2825"
"2685580","1005","20.188125"
"2685580","1003","4.234375"
"2685580","1004","0.7325"
"2685581","2048","32.313665"
"2685581","2047","37.8755"
"2685581","1005","7.137"
"2685581","1003","1.4375"
"2685581","1004","0.3975"
"2685582","2048","34.76031875"
"2685582","2047","40.845"
"2685582","1005","8.036875"
"2685582","1003","1.578125"
"2685582","1004","0.265"
"2710815","2048","43.47915"
"2710815","2047","48.445"
"2710815","1005","10.23875"
"2710815","1003","0.96125"
"2710815","1004","0.405"
"2710816","2048","32.935251"
"2710816","2047","36.6715"
"2710816","1005","8.14995"
"2710816","1003","0.53125"
"2710816","1004","0.2163"
"2710817","2048","122.789661"
"2710817","2047","136.4733"
"2710817","1005","30.95215"
"2710817","1003","1.15625"
"2710817","1004","0.8933"
"2710818","2048","144.50803225"
"2710818","2047","145.4318"
"2710818","1005","33.587325"
"2710818","1003","1.229375"
"2710818","1004","0.685"
"2710819","2048","490.09552"
"2710819","2047","517.154"
"2710819","1005","38.273"
"2710819","1004","32.89"
"2710819","1003","17.013"
"2710820","2048","349.3017225"
"2710820","2047","372.341"
"2710820","1005","75.88175"
"2710820","1003","11.75625"
"2710820","1004","2.421"
"2710821","2048","358.55263"
"2710821","2047","369.164"
"2710821","1005","75.6695"
"2710821","1003","12.7875"
"2710821","1004","1.704"
"2710822","2048","25.9078525"
"2710822","1004","0.325"
"2710822","1003","1.64875"
"2710822","1005","5.36825"
"2710822","2047","30.993"
"2710823","2048","23.529215"
"2710823","2047","28.1015"
"2710823","1005","5.1012"
"2710823","1003","1.4375"
"2710823","1004","0.2163"
"2710824","2048","206.0493"
"2710824","1004","20.31"
"2710824","1003","1.8125"
"2710824","1005","8.3235"
"2710824","2047","223.334"
"2710825","2048","360.53871"
"2710825","2047","369.97"
"2710825","1005","77.18825"
"2710825","1003","7.56875"
"2710825","1004","3.438"
"2710826","2048","72.85765625"
"2710826","2047","84.55"
"2710826","1005","14.689625"
"2710826","1003","2.789375"
"2710826","1004","1.626"
"2710827","2048","345.6801839"
"2710827","2047","369.383"
"2710827","1005","68.65381"
"2710827","1003","15.11719"
"2710827","1004","3.811"
"2710828","2048","344.0049964"
"2710828","2047","367.011"
"2710828","1005","72.13156"
"2710828","1003","12.63944"
"2710828","1004","3.103"
"2710829","2048","376.8911025"
"2710829","2047","369.133"
"2710829","1005","81.30525"
"2710829","1003","7.16875"
"2710829","1004","1.693"
"2710830","2048","347.7914113"
"2710830","2047","371.4"
"2710830","1005","71.79427"
"2710830","1003","14.75573"
"2710830","1004","2.8"
"2710831","2048","58.48917"
"2710831","2047","65.0648"
"2710831","1005","13.818075"
"2710831","1003","1.008125"
"2710831","1004","0.64"
"2710832","2048","55.640145"
"2710832","2047","61.9623"
"2710832","1005","13.421825"
"2710832","1003","1.039375"
"2710832","1004","0.4575"
"2710833","2048","61.635825"
"2710833","2047","68.4625"
"2710833","1005","15.265"
"2710833","1003","0.5625"
"2710833","1004","0.5725"
"2710834","2048","70.638801"
"2710834","2047","78.4665"
"2710834","1005","17.3962"
"2710834","1003","0.6875"
"2710834","1004","0.6813"
"2710835","2048","366.03011"
"2710835","2047","376.068"
"2710835","1005","76.6895"
"2710835","1004","4.34"
"2710835","1003","7.5625"
"2710836","2048","57.320421"
"2710836","2047","63.6613"
"2710836","1005","14.7674"
"2710836","1003","0.3125"
"2710836","1004","0.3713"
"2710837","2048","52.747095"
"2710837","2047","58.6773"
"2710837","1005","13.455575"
"2710837","1003","0.578125"
"2710837","1004","0.2825"
"2710838","2048","359.99995"
"2710838","2047","369.828"
"2710838","1005","76.1545"
"2710838","1003","8.5625"
"2710838","1004","3.44"
"2710839","2048","364.50325"
"2710839","2047","402.787"
"2710839","1005","68.69525"
"2710839","1003","11.16875"
"2710839","1004","9.259"
"2710840","2048","349.558015"
"2710840","2047","364.018"
"2710840","1005","73.5065"
"2710840","1003","10.2125"
"2710840","1004","3.238"
"2710841","2048","338.38971"
"2710841","2047","369.873"
"2710841","1005","74.872"
"2710841","1003","10.25"
"2710841","1004","3.265"
"2710842","2048","340.98918"
"2710842","2047","372.591"
"2710842","1005","73.57375"
"2710842","1003","10.08125"
"2710842","1004","4.219"
"2710843","2048","117.29613"
"2710843","2047","130.3432"
"2710843","1005","29.191425"
"2710843","1003","1.166875"
"2710843","1004","0.99"
"2727566","1004","5.94"
"2727566","1003","18.35625"
"2727566","1005","-0.47505"
"2727566","2047","124.9848"
"2727566","2048","130.121544"
"2727567","1004","13.35"
"2727567","1003","17.10625"
"2727567","1005","-0.17255"
"2727567","2047","187.8848"
"2727567","2048","192.792919"
"2727568","1004","10.64"
"2727568","1003","18.40625"
"2727568","1005","-0.45875"
"2727568","2047","167.55"
"2727568","2048","172.792125"
"2727569","1004","4.777"
"2727569","1003","21.40625"
"2727569","1005","-0.42825"
"2727569","2047","126.905"
"2727569","2048","132.8359"
"2727570","1004","18.64"
"2727570","1003","17.4625"
"2727570","1005","-0.2508"
"2727570","2047","236.6068"
"2727570","2048","241.727079"
"2727571","1004","8.88"
"2727571","1003","19.88125"
"2727571","1005","-0.14955"
"2727571","2047","158.8468"
"2727571","2048","164.411779"
"2727572","1004","11.54"
"2727572","1003","21.325"
"2727572","1005","0.2212"
"2727572","2047","190.0448"
"2727572","2048","196.004594"
"2727573","1004","6.456"
"2727573","1003","21.09375"
"2727573","1005","0.18025"
"2727573","2047","143.2"
"2727573","2048","149.001"
"2727574","1004","5.708"
"2727574","1003","21.975"
"2727574","1005","0.218"
"2727574","2047","140.144"
"2727574","2048","146.16307"
"2727575","1004","5.475"
"2727575","1003","22.8125"
"2727575","1005","-0.5625"
"2727575","2047","138.275"
"2727575","2048","144.617"
"2727576","1004","35.83"
"2727576","1003","15.2"
"2727576","1005","-0.705"
"2727576","2047","380.45"
"2727576","2048","385.36225"
"2727577","1003","1.151875"
"2727578","1003","0.854375"
"2727579","1003","0.791875"
"2727580","1003","0.8875"
"2727581","1003","1.52625"
"2727582","1003","1.064375"
"2727583","1003","1.06375"
"2727584","1003","1.4675"
"2727585","1003","0.66875"
"2727586","1003","1.3775"
"2727587","1003","0.422625"
"2727588","1003","0.0"
"2727589","1003","0.1465625"
"2747652","1004","9.853"
"2747652","1003","26.9375"
"2747652","1005","2.4095"
"2747652","2047","206.065"
"2747653","2047","26.367"
"2747653","1005","4.658825"
"2747653","1003","1.609375"
"2747653","1004","0.1438"
"2747654","1004","0.216"
"2747654","1003","14.2"
"2747654","1005","0.524"
"2747654","2047","60.84"
"2747655","2047","26.8924"
"2747655","1005","5.486225"
"2747655","1003","0.921875"
"2747655","1004","0.14"
"2747656","1004","0.5917"
"2747656","1003","19.0625"
"2747656","1005","-0.0602"
"2747656","2047","81.3345"
"2747657","1004","0.3667"
"2747657","1003","12.99375"
"2747657","1005","0.88555"
"2747657","2047","58.8175"
"2747658","1004","0.3767"
"2747658","1003","19.79375"
"2747658","1005","0.28655"
"2747658","2047","83.7115"
"2747659","2047","87.0745"
"2747659","1005","19.292275"
"2747659","1003","1.265625"
"2747659","1004","0.5381"
"2747660","2047","23.9398"
"2747660","1005","4.966175"
"2747660","1003","0.723125"
"2747660","1004","0.1314"
"2747661","2047","24.1264"
"2747661","1005","5.075675"
"2747661","1003","0.621125"
"2747661","1004","0.1488"
"2747662","2047","27.9906"
"2747662","1005","5.143175"
"2747662","1003","1.425625"
"2747662","1004","0.1906"
"2747663","2047","29.233"
"2747663","1005","6.136275"
"2747663","1003","0.855625"
"2747663","1004","0.1406"
"2747664","2047","26.3679"
"2747664","1005","4.96125"
"2747664","1003","1.30875"
"2747664","1004","0.1431"
"2747665","2047","19.60045"
"2747665","1005","4.05682"
"2747665","1003","0.65625"
"2747665","1004","0.08313"
"2747666","1004","0.4192"
"2747666","1003","16.3875"
"2747666","1005","2.2833"
"2747666","2047","78.456"
"2747667","1004","0.4933"
"2747667","1003","13.5125"
"2747667","1005","1.9662"
"2747667","2047","66.3545"
"2747668","1004","16.57"
"2747668","1003","14.925"
"2747668","1005","0.1392"
"2747668","2047","209.3868"
"2747669","1004","0.5692"
"2747669","1003","20.6625"
"2747669","1005","0.4413"
"2747669","2047","89.538"
"2747670","1004","0.2942"
"2747670","1003","15.5375"
"2747670","1005","1.1063"
"2747670","2047","69.223"
"2747671","1004","0.5508"
"2747671","1003","8.80625"
"2747671","1005","0.93215"
"2747671","2047","43.9108"
"2747672","1004","8.123"
"2747672","1003","19.2375"
"2747672","1005","0.4495"
"2747672","2047","151.855"
"2747673","1004","0.3875"
"2747673","1003","24.7"
"2747673","1005","-0.1045"
"2747673","2047","101.8695"
"2747674","2047","33.9816"
"2747674","1005","7.274975"
"2747674","1003","0.953125"
"2747674","1004","0.1188"
"2747675","1003","0.87125"
"2747676","2047","19.419"
"2747676","1005","4.166"
"2747676","1003","0.53125"
"2747676","1004","0.07"
"2768188","2047","78.4785"
"2768188","1005","0.0565"
"2768188","1004","0.9925"
"2768188","1003","17.33"
