"fdc_id","nutrient_id","amount"
"2705881","203","20.94"
"2705881","208","167"
"2705881","204","8.43"
"2705881","205","0.49"
"2705882","205","0"
"2705882","204","7.49"
"2705882","208","181"
"2705882","203","26.63"
"2705883","203","13.07"
"2705883","204","28.39"
"2705883","205","4.49"
"2705883","208","329"
"2705884","203","28.31"
"2705884","205","1.8"
"2705884","208","146"
"2705884","204","2.78"
"2705885","203","37.41"
"2705885","204","35.8"
"2705885","205","1.9"
"2705885","208","484"
"2705886","204","20"
"2705886","208","253"
"2705886","205","4.8"
"2705886","203","13.33"
"2705887","204","35.8"
"2705887","208","484"
"2705887","205","1.9"
"2705887","203","37.41"
"2705888","203","37.04"
"2705888","204","41.78"
"2705888","208","541"
"2705888","205","1.43"
"2705889","203","33.92"
"2705889","205","1.7"
"2705889","204","35.09"
"2705889","208","468"
"2705890","204","35.09"
"2705890","205","1.7"
"2705890","208","468"
"2705890","203","33.92"
"2705891","204","41.78"
"2705891","203","37.04"
"2705891","205","1.43"
"2705891","208","541"
"2705892","205","0"
"2705892","203","2.68"
"2705892","208","750"
"2705892","204","81.93"
"2705893","203","16.52"
"2705893","208","254"
"2705893","205","12.13"
"2705893","204","14.97"
"2705894","204","15.12"
"2705894","208","254"
"2705894","203","16.22"
"2705894","205","12.13"
"2705895","204","41.74"
"2705895","208","569"
"2705895","203","45.03"
"2705895","205","0"
"2705896","204","13.78"
"2705896","208","236"
"2705896","203","26.15"
"2705896","205","0"
"2705897","205","0"
"2705897","204","13.78"
"2705897","208","236"
"2705897","203","26.15"
"2705898","205","0"
"2705898","204","15.92"
"2705898","208","236"
"2705898","203","21.77"
"2705899","203","11.63"
"2705899","205","0.01"
"2705899","204","10.02"
"2705899","208","140"
"2705900","203","14.64"
"2705900","208","268"
"2705900","204","22.79"
"2705900","205","1.09"
"2705901","203","26.58"
"2705901","204","32.24"
"2705901","208","404"
"2705901","205","0"
"2705902","203","61.3"
"2705902","204","31.3"
"2705902","208","544"
"2705902","205","0"
"2705903","208","97"
"2705903","205","3.7"
"2705903","203","11.3"
"2705903","204","3.8"
"2705904","208","188"
"2705904","204","14.2"
"2705904","205","1.4"
"2705904","203","13.7"
"2705905","204","20.77"
"2705905","203","24.32"
"2705905","205","0"
"2705905","208","292"
"2705906","208","264"
"2705906","204","16.27"
"2705906","205","0"
"2705906","203","27.36"
"2705907","203","24.55"
"2705907","204","19.49"
"2705907","208","281"
"2705907","205","0"
"2705908","203","26.88"
"2705908","204","3.01"
"2705908","205","0"
"2705908","208","142"
"2705909","204","4.4"
"2705909","208","158"
"2705909","203","29.51"
"2705909","205","0.07"
"2705910","208","213"
"2705910","203","25.62"
"2705910","205","1.5"
"2705910","204","11.69"
"2705911","203","21.54"
"2705911","204","13.59"
"2705911","208","242"
"2705911","205","8.04"
"2705912","204","8.34"
"2705912","205","0"
"2705912","203","30.14"
"2705912","208","204"
"2705913","204","5.26"
"2705913","208","167"
"2705913","203","28.1"
"2705913","205","0"
"2705914","204","2.36"
"2705914","208","149"
"2705914","205","0"
"2705914","203","29.96"
"2705915","203","32.2"
"2705915","208","398"
"2705915","204","22.41"
"2705915","205","14.72"
"2705916","205","0"
"2705916","208","312"
"2705916","203","20.23"
"2705916","204","25.08"
"2705917","205","0"
"2705917","204","0.96"
"2705917","208","133"
"2705917","203","29.04"
"2705918","205","0"
"2705918","204","13.28"
"2705918","203","32.16"
"2705918","208","257"
"2705919","203","29.53"
"2705919","208","166"
"2705919","204","4.38"
"2705919","205","0"
"2705920","204","8.55"
"2705920","203","25.25"
"2705920","208","178"
"2705920","205","0"
"2705921","204","4.34"
"2705921","205","0"
"2705921","208","159"
"2705921","203","28.08"
"2705922","204","10.12"
"2705922","208","219"
"2705922","205","0"
"2705922","203","29.96"
"2705923","203","30.53"
"2705923","208","172"
"2705923","204","4.65"
"2705923","205","0"
"2705924","203","34.57"
"2705924","208","210"
"2705924","204","6.9"
"2705924","205","0"
"2705925","205","0"
"2705925","208","253"
"2705925","204","14.38"
"2705925","203","28.97"
"2705926","204","4.34"
"2705926","205","0"
"2705926","208","159"
"2705926","203","28.08"
"2705927","204","4.34"
"2705927","208","159"
"2705927","203","28.08"
"2705927","205","0"
"2705928","205","0"
"2705928","208","174"
"2705928","204","7.01"
"2705928","203","25.93"
"2705929","204","6.36"
"2705929","205","0"
"2705929","208","164"
"2705929","203","26.79"
"2705930","208","196"
"2705930","204","10.65"
"2705930","205","0.1"
"2705930","203","25.07"
"2705931","203","26.79"
"2705931","204","6.36"
"2705931","208","164"
"2705931","205","0"
"2705932","203","27.32"
"2705932","204","5.32"
"2705932","205","0"
"2705932","208","165"
"2705933","204","10.8"
"2705933","208","203"
"2705933","203","24.7"
"2705933","205","0"
"2705934","208","165"
"2705934","203","27.32"
"2705934","204","5.32"
"2705934","205","0"
"2705935","204","6.36"
"2705935","208","164"
"2705935","205","0"
"2705935","203","26.79"
"2705936","205","0.1"
"2705936","208","196"
"2705936","204","10.65"
"2705936","203","25.07"
"2705937","203","26.79"
"2705937","205","0"
"2705937","204","6.36"
"2705937","208","164"
"2705938","208","156"
"2705938","205","0"
"2705938","203","26.03"
"2705938","204","5.38"
"2705939","203","23.58"
"2705939","205","0"
"2705939","204","10.86"
"2705939","208","196"
"2705940","205","0"
"2705940","208","156"
"2705940","203","26.03"
"2705940","204","5.38"
"2705941","205","0"
"2705941","204","7.2"
"2705941","208","179"
"2705941","203","26.74"
"2705942","203","24.19"
"2705942","205","0"
"2705942","208","217"
"2705942","204","12.57"
"2705943","204","7.2"
"2705943","203","26.74"
"2705943","208","179"
"2705943","205","0"
"2705944","203","21.98"
"2705944","205","7.31"
"2705944","208","180"
"2705944","204","6.36"
"2705945","208","211"
"2705945","204","10.74"
"2705945","205","7.31"
"2705945","203","19.89"
"2705946","205","7.31"
"2705946","203","21.98"
"2705946","204","6.36"
"2705946","208","180"
"2705947","203","24.19"
"2705947","204","12.57"
"2705947","205","0"
"2705947","208","217"
"2705948","203","26.74"
"2705948","204","7.2"
"2705948","208","179"
"2705948","205","0"
"2705949","205","7.14"
"2705949","204","15.02"
"2705949","203","21.75"
"2705949","208","251"
"2705950","203","26.18"
"2705950","208","164"
"2705950","204","6.58"
"2705950","205","0.07"
"2705951","205","7.14"
"2705951","204","15.02"
"2705951","208","251"
"2705951","203","21.75"
"2705952","204","6.58"
"2705952","205","0.07"
"2705952","203","26.18"
"2705952","208","164"
"2705953","208","175"
"2705953","204","7.67"
"2705953","203","26.37"
"2705953","205","0.09"
"2705954","205","0"
"2705954","203","28.04"
"2705954","208","144"
"2705954","204","3.57"
"2705955","203","26.25"
"2705955","205","0"
"2705955","208","192"
"2705955","204","8.8"
"2705956","208","161"
"2705956","205","0"
"2705956","203","30.22"
"2705956","204","3.52"
"2705957","203","26.37"
"2705957","205","0.09"
"2705957","208","175"
"2705957","204","7.67"
"2705958","204","3.57"
"2705958","205","0"
"2705958","203","28.04"
"2705958","208","144"
"2705959","204","10.6"
"2705959","203","25.67"
"2705959","205","0"
"2705959","208","206"
"2705960","203","29.56"
"2705960","204","5.44"
"2705960","208","176"
"2705960","205","0"
"2705961","203","25.32"
"2705961","204","10.45"
"2705961","208","204"
"2705961","205","0.31"
"2705962","205","0.31"
"2705962","204","5.38"
"2705962","203","29.13"
"2705962","208","175"
"2705963","204","7.67"
"2705963","208","175"
"2705963","205","0.09"
"2705963","203","26.37"
"2705964","205","0"
"2705964","204","3.57"
"2705964","208","144"
"2705964","203","28.04"
"2705965","203","24.7"
"2705965","208","181"
"2705965","204","8.28"
"2705965","205","0"
"2705966","205","0"
"2705966","203","27.96"
"2705966","204","3.26"
"2705966","208","149"
"2705967","204","10.62"
"2705967","205","0"
"2705967","203","25.72"
"2705967","208","206"
"2705968","208","176"
"2705968","204","5.45"
"2705968","205","0"
"2705968","203","29.62"
"2705969","203","21.15"
"2705969","208","202"
"2705969","204","9.15"
"2705969","205","7.34"
"2705970","203","24.33"
"2705970","208","178"
"2705970","204","4.93"
"2705970","205","7.34"
"2705971","205","0"
"2705971","203","25.72"
"2705971","208","206"
"2705971","204","10.62"
"2705972","205","0"
"2705972","204","5.45"
"2705972","203","29.62"
"2705972","208","176"
"2705973","208","243"
"2705973","204","14.11"
"2705973","205","6.01"
"2705973","203","21.46"
"2705974","204","5.45"
"2705974","208","176"
"2705974","203","29.62"
"2705974","205","0"
"2705975","203","24.56"
"2705975","204","9.99"
"2705975","208","219"
"2705975","205","6.01"
"2705976","203","20.58"
"2705976","205","7.21"
"2705976","208","250"
"2705976","204","14.79"
"2705977","208","176"
"2705977","204","5.45"
"2705977","203","29.62"
"2705977","205","0"
"2705978","203","19.32"
"2705978","204","16.95"
"2705978","205","10.72"
"2705978","208","273"
"2705979","205","6.01"
"2705979","204","10.78"
"2705979","208","213"
"2705979","203","22.77"
"2705980","204","9.9"
"2705980","205","4.01"
"2705980","208","207"
"2705980","203","23.75"
"2705981","208","176"
"2705981","203","29.62"
"2705981","204","5.45"
"2705981","205","0"
"2705982","205","0.12"
"2705982","208","218"
"2705982","203","23.77"
"2705982","204","13.63"
"2705983","208","185"
"2705983","204","9.15"
"2705983","205","0"
"2705983","203","25.54"
"2705984","208","214"
"2705984","205","0"
"2705984","203","23.16"
"2705984","204","12.81"
"2705985","205","0"
"2705985","204","7.13"
"2705985","208","168"
"2705985","203","24.41"
"2705986","203","23.77"
"2705986","204","13.63"
"2705986","208","218"
"2705986","205","0.12"
"2705987","204","9.15"
"2705987","203","25.54"
"2705987","205","0"
"2705987","208","185"
"2705988","203","22.45"
"2705988","205","0"
"2705988","204","13.44"
"2705988","208","211"
"2705989","203","24.1"
"2705989","204","7.5"
"2705989","208","164"
"2705989","205","0"
"2705990","208","228"
"2705990","203","22.65"
"2705990","204","14.52"
"2705990","205","0"
"2705991","203","23.87"
"2705991","204","8.96"
"2705991","208","183"
"2705991","205","0"
"2705992","208","220"
"2705992","204","12.32"
"2705992","203","18.64"
"2705992","205","7.28"
"2705993","204","7.79"
"2705993","208","183"
"2705993","205","7.28"
"2705993","203","19.63"
"2705994","204","14.52"
"2705994","203","22.65"
"2705994","208","228"
"2705994","205","0"
"2705995","205","0"
"2705995","204","8.96"
"2705995","203","23.87"
"2705995","208","183"
"2705996","204","17.2"
"2705996","205","5.98"
"2705996","208","260"
"2705996","203","19.04"
"2705997","204","8.98"
"2705997","205","0"
"2705997","203","23.92"
"2705997","208","183"
"2705998","203","20.99"
"2705998","205","3.98"
"2705998","208","226"
"2705998","204","13.4"
"2705999","203","23.87"
"2705999","205","0"
"2705999","204","8.96"
"2705999","208","183"
"2706000","205","0.12"
"2706000","208","206"
"2706000","203","25.65"
"2706000","204","11.46"
"2706001","204","6.76"
"2706001","203","27.71"
"2706001","208","172"
"2706001","205","0"
"2706002","203","23.21"
"2706002","205","0"
"2706002","208","190"
"2706002","204","10.09"
"2706003","205","0"
"2706003","204","5.67"
"2706003","208","154"
"2706003","203","24.1"
"2706004","204","11.46"
"2706004","203","25.65"
"2706004","205","0.12"
"2706004","208","206"
"2706005","205","0"
"2706005","203","27.71"
"2706005","204","6.76"
"2706005","208","172"
"2706006","205","0"
"2706006","208","203"
"2706006","203","22.66"
"2706006","204","11.83"
"2706007","204","7.51"
"2706007","205","0"
"2706007","208","168"
"2706007","203","23.52"
"2706008","204","11.46"
"2706008","205","0.12"
"2706008","208","206"
"2706008","203","25.65"
"2706009","208","172"
"2706009","204","6.76"
"2706009","203","27.71"
"2706009","205","0"
"2706010","205","0"
"2706010","204","11.85"
"2706010","203","22.7"
"2706010","208","204"
"2706011","205","0"
"2706011","204","7.53"
"2706011","203","23.57"
"2706011","208","169"
"2706012","204","10.15"
"2706012","208","200"
"2706012","203","18.68"
"2706012","205","7.28"
"2706013","203","19.39"
"2706013","208","172"
"2706013","205","7.28"
"2706013","204","6.62"
"2706014","208","186"
"2706014","205","0"
"2706014","203","22.54"
"2706014","204","10.64"
"2706015","208","148"
"2706015","204","5.9"
"2706015","205","0"
"2706015","203","23.71"
"2706016","205","0"
"2706016","208","204"
"2706016","204","11.85"
"2706016","203","22.7"
"2706017","208","169"
"2706017","203","23.57"
"2706017","204","7.53"
"2706017","205","0"
"2706018","204","15.07"
"2706018","203","19.08"
"2706018","205","5.98"
"2706018","208","241"
"2706019","205","0"
"2706019","204","7.54"
"2706019","208","169"
"2706019","203","23.61"
"2706020","204","11.6"
"2706020","203","19.73"
"2706020","208","212"
"2706020","205","5.96"
"2706021","203","18.3"
"2706021","208","247"
"2706021","205","7.15"
"2706021","204","15.66"
"2706022","208","169"
"2706022","203","23.57"
"2706022","205","0"
"2706022","204","7.53"
"2706023","204","18.76"
"2706023","203","17.77"
"2706023","205","12.14"
"2706023","208","288"
"2706024","203","21.82"
"2706024","208","213"
"2706024","205","6.12"
"2706024","204","11.21"
"2706025","205","3.98"
"2706025","208","205"
"2706025","203","21.04"
"2706025","204","11.01"
"2706026","208","169"
"2706026","205","0"
"2706026","203","23.57"
"2706026","204","7.53"
"2706027","204","15.08"
"2706027","208","226"
"2706027","203","22.51"
"2706027","205","0.12"
"2706028","204","10.74"
"2706028","208","193"
"2706028","203","24.09"
"2706028","205","0"
"2706029","205","0"
"2706029","208","231"
"2706029","204","14.62"
"2706029","203","23.12"
"2706030","208","178"
"2706030","204","8.1"
"2706030","205","0"
"2706030","203","24.61"
"2706031","208","226"
"2706031","204","15.08"
"2706031","205","0.12"
"2706031","203","22.51"
"2706032","203","24.09"
"2706032","204","10.74"
"2706032","205","0"
"2706032","208","193"
"2706033","204","16.25"
"2706033","208","243"
"2706033","203","22.57"
"2706033","205","0"
"2706034","204","9.89"
"2706034","203","24.02"
"2706034","205","0"
"2706034","208","192"
"2706035","205","0.12"
"2706035","208","226"
"2706035","204","15.08"
"2706035","203","22.51"
"2706036","208","193"
"2706036","204","10.74"
"2706036","203","24.09"
"2706036","205","0"
"2706037","204","15.31"
"2706037","205","0"
"2706037","208","227"
"2706037","203","22.39"
"2706038","204","8.56"
"2706038","203","24.36"
"2706038","205","0"
"2706038","208","175"
"2706039","204","16.29"
"2706039","208","243"
"2706039","205","0"
"2706039","203","22.61"
"2706040","204","9.91"
"2706040","205","0"
"2706040","203","24.07"
"2706040","208","192"
"2706041","204","13.77"
"2706041","205","7.28"
"2706041","208","233"
"2706041","203","18.61"
"2706042","203","19.8"
"2706042","204","8.56"
"2706042","208","191"
"2706042","205","7.28"
"2706043","205","0"
"2706043","208","243"
"2706043","203","22.61"
"2706043","204","16.29"
"2706044","208","192"
"2706044","204","9.91"
"2706044","205","0"
"2706044","203","24.07"
"2706045","204","18.61"
"2706045","203","19.01"
"2706045","205","5.98"
"2706045","208","273"
"2706046","204","9.93"
"2706046","203","24.12"
"2706046","208","192"
"2706046","205","0"
"2706047","203","20.14"
"2706047","205","5.96"
"2706047","204","13.49"
"2706047","208","231"
"2706048","205","7.15"
"2706048","204","19.01"
"2706048","203","18.23"
"2706048","208","277"
"2706049","204","9.91"
"2706049","203","24.07"
"2706049","208","192"
"2706049","205","0"
"2706050","208","294"
"2706050","204","19.67"
"2706050","203","16.26"
"2706050","205","13"
"2706051","205","6.31"
"2706051","203","19.42"
"2706051","208","218"
"2706051","204","12.8"
"2706052","208","294"
"2706052","204","19.67"
"2706052","203","16.26"
"2706052","205","13"
"2706053","203","19.42"
"2706053","208","218"
"2706053","205","6.31"
"2706053","204","12.8"
"2706054","204","14.99"
"2706054","205","3.98"
"2706054","203","20.96"
"2706054","208","240"
"2706055","205","0"
"2706055","208","192"
"2706055","203","24.07"
"2706055","204","9.91"
"2706056","204","18.04"
"2706056","208","257"
"2706056","205","0.6"
"2706056","203","23.42"
"2706057","205","0"
"2706057","204","16.74"
"2706057","203","23.6"
"2706057","208","252"
"2706058","204","18.04"
"2706058","203","23.42"
"2706058","208","257"
"2706058","205","0.6"
"2706059","203","23.08"
"2706059","204","18.35"
"2706059","205","0"
"2706059","208","264"
"2706060","208","257"
"2706060","204","18.04"
"2706060","205","0.6"
"2706060","203","23.42"
"2706061","203","22.6"
"2706061","205","0"
"2706061","204","16.69"
"2706061","208","247"
"2706062","203","23.13"
"2706062","204","18.39"
"2706062","205","0"
"2706062","208","265"
"2706063","204","15.49"
"2706063","208","250"
"2706063","203","19.03"
"2706063","205","7.28"
"2706064","208","265"
"2706064","204","18.39"
"2706064","203","23.13"
"2706064","205","0"
"2706065","208","289"
"2706065","204","20.24"
"2706065","205","5.96"
"2706065","203","19.39"
"2706066","204","20.59"
"2706066","203","18.62"
"2706066","205","7.15"
"2706066","208","294"
"2706067","204","21.28"
"2706067","208","323"
"2706067","205","15"
"2706067","203","17.77"
"2706068","204","21.28"
"2706068","203","17.77"
"2706068","205","15"
"2706068","208","323"
"2706069","208","260"
"2706069","204","16.87"
"2706069","203","21.42"
"2706069","205","3.98"
"2706070","203","16.78"
"2706070","208","272"
"2706070","205","6.18"
"2706070","204","20.2"
"2706071","203","16.95"
"2706071","208","276"
"2706071","204","17.39"
"2706071","205","13.13"
"2706072","203","17.77"
"2706072","204","21.28"
"2706072","208","323"
"2706072","205","15"
"2706073","208","254"
"2706073","205","2.5"
"2706073","203","17.57"
"2706073","204","19.48"
"2706074","205","9.42"
"2706074","203","17.74"
"2706074","204","16.67"
"2706074","208","258"
"2706075","204","20.59"
"2706075","203","18.62"
"2706075","208","294"
"2706075","205","7.15"
"2706076","205","5.08"
"2706076","204","19.98"
"2706076","208","267"
"2706076","203","17.02"
"2706077","205","12.01"
"2706077","208","271"
"2706077","203","17.19"
"2706077","204","17.17"
"2706078","204","21.07"
"2706078","208","314"
"2706078","205","12.64"
"2706078","203","18.03"
"2706079","205","20.03"
"2706079","203","12.36"
"2706079","208","282"
"2706079","204","16.87"
"2706080","208","232"
"2706080","204","11.82"
"2706080","205","19.98"
"2706080","203","11.39"
"2706081","208","298"
"2706081","205","0"
"2706081","203","25.73"
"2706081","204","20.8"
"2706082","204","17.95"
"2706082","208","245"
"2706082","203","19.45"
"2706082","205","0"
"2706083","204","40.68"
"2706083","205","0"
"2706083","208","454"
"2706083","203","20.36"
"2706084","205","0"
"2706084","203","20.19"
"2706084","204","40.34"
"2706084","208","450"
"2706085","205","0.2"
"2706085","208","215"
"2706085","203","19.4"
"2706085","204","14.6"
"2706086","203","25.3"
"2706086","204","8.1"
"2706086","205","0.9"
"2706086","208","185"
"2706087","208","164"
"2706087","205","0"
"2706087","204","6.33"
"2706087","203","26.68"
"2706088","205","12.84"
"2706088","208","287"
"2706088","204","19.58"
"2706088","203","14.85"
"2706089","204","13.58"
"2706089","205","14.86"
"2706089","203","14.62"
"2706089","208","240"
"2706090","208","151"
"2706090","204","5.81"
"2706090","203","22.31"
"2706090","205","2.36"
"2706091","203","27.14"
"2706091","204","10.31"
"2706091","205","0"
"2706091","208","201"
"2706092","205","14.93"
"2706092","208","307"
"2706092","204","20.36"
"2706092","203","15.92"
"2706093","205","14.93"
"2706093","208","307"
"2706093","204","20.36"
"2706093","203","15.92"
"2706094","204","20.36"
"2706094","208","307"
"2706094","205","14.93"
"2706094","203","15.92"
"2706095","204","12.9"
"2706095","203","15.67"
"2706095","208","270"
"2706095","205","22.86"
"2706096","208","298"
"2706096","205","17.88"
"2706096","203","13.36"
"2706096","204","19.23"
"2706097","208","304"
"2706097","203","15.15"
"2706097","204","20.02"
"2706097","205","15.81"
"2706098","208","271"
"2706098","203","19.22"
"2706098","204","13.95"
"2706098","205","17.25"
"2706099","205","17.25"
"2706099","203","19.22"
"2706099","204","13.95"
"2706099","208","271"
"2706100","205","16.9"
"2706100","203","18.82"
"2706100","208","283"
"2706100","204","15.62"
"2706101","204","12.9"
"2706101","205","22.86"
"2706101","208","270"
"2706101","203","15.67"
"2706102","208","240"
"2706102","205","14.86"
"2706102","204","13.58"
"2706102","203","14.62"
"2706103","208","262"
"2706103","203","17.84"
"2706103","204","13.84"
"2706103","205","16.53"
"2706104","205","0"
"2706104","203","28.81"
"2706104","208","139"
"2706104","204","2.06"
"2706105","205","0"
"2706105","203","28.81"
"2706105","208","139"
"2706105","204","2.06"
"2706106","205","0.03"
"2706106","208","169"
"2706106","204","5.55"
"2706106","203","28.28"
"2706107","204","3.69"
"2706107","203","27.26"
"2706107","205","6.46"
"2706107","208","173"
"2706108","208","200"
"2706108","203","26.78"
"2706108","205","6.48"
"2706108","204","6.84"
"2706109","203","28.81"
"2706109","205","0"
"2706109","208","139"
"2706109","204","2.06"
"2706110","203","28.28"
"2706110","205","0.03"
"2706110","208","169"
"2706110","204","5.55"
"2706111","205","0"
"2706111","203","26.94"
"2706111","208","167"
"2706111","204","5.98"
"2706112","208","202"
"2706112","204","10.16"
"2706112","205","0.05"
"2706112","203","26.46"
"2706113","203","27.99"
"2706113","208","151"
"2706113","205","0"
"2706113","204","3.76"
"2706114","208","183"
"2706114","204","7.54"
"2706114","205","0.04"
"2706114","203","27.48"
"2706115","203","27.22"
"2706115","204","5.06"
"2706115","208","165"
"2706115","205","1.42"
"2706116","204","8.51"
"2706116","205","1.42"
"2706116","208","192"
"2706116","203","26.2"
"2706117","205","0.19"
"2706117","203","31.18"
"2706117","204","2.66"
"2706117","208","158"
"2706118","204","8.52"
"2706118","208","204"
"2706118","203","30.25"
"2706118","205","0.14"
"2706119","203","28.1"
"2706119","204","9.7"
"2706119","205","0"
"2706119","208","208"
"2706120","204","5"
"2706120","208","162"
"2706120","205","0"
"2706120","203","29.3"
"2706121","204","3.38"
"2706121","203","28.52"
"2706121","205","0"
"2706121","208","144"
"2706122","204","9.74"
"2706122","203","27.64"
"2706122","205","0"
"2706122","208","206"
"2706123","204","3.38"
"2706123","203","28.52"
"2706123","205","0"
"2706123","208","144"
"2706124","208","203"
"2706124","204","10.07"
"2706124","203","26.86"
"2706124","205","0"
"2706125","204","9.26"
"2706125","203","24.36"
"2706125","205","0.27"
"2706125","208","182"
"2706126","203","26.94"
"2706126","205","0"
"2706126","204","5.98"
"2706126","208","161"
"2706127","203","22.29"
"2706127","205","0"
"2706127","208","161"
"2706127","204","7.3"
"2706128","204","2.06"
"2706128","203","28.81"
"2706128","205","0"
"2706128","208","139"
"2706129","204","9.97"
"2706129","203","26.87"
"2706129","208","202"
"2706129","205","0"
"2706130","205","0"
"2706130","203","22.25"
"2706130","208","294"
"2706130","204","22.8"
"2706131","205","0"
"2706131","203","25.58"
"2706131","208","203"
"2706131","204","11.26"
"2706132","208","185"
"2706132","205","0.9"
"2706132","203","25.3"
"2706132","204","8.1"
"2706133","205","0"
"2706133","204","11.5"
"2706133","203","26.87"
"2706133","208","211"
"2706134","204","8.66"
"2706134","208","236"
"2706134","205","17.14"
"2706134","203","22.19"
"2706135","204","25.87"
"2706135","205","4.24"
"2706135","203","29.5"
"2706135","208","368"
"2706136","208","253"
"2706136","205","4.8"
"2706136","204","20"
"2706136","203","13.33"
"2706137","204","28.23"
"2706137","203","18.91"
"2706137","208","336"
"2706137","205","0"
"2706138","208","200"
"2706138","205","0"
"2706138","204","11.15"
"2706138","203","23.38"
"2706139","205","0"
"2706139","204","28.23"
"2706139","203","18.91"
"2706139","208","336"
"2706140","205","0"
"2706140","204","11.15"
"2706140","208","200"
"2706140","203","23.38"
"2706141","205","6.47"
"2706141","204","11.76"
"2706141","208","154"
"2706141","203","5.32"
"2706142","203","25.06"
"2706142","205","0"
"2706142","204","21.83"
"2706142","208","304"
"2706143","205","0"
"2706143","204","18.06"
"2706143","203","22.08"
"2706143","208","257"
"2706144","208","133"
"2706144","203","23.11"
"2706144","205","0"
"2706144","204","3.84"
"2706145","203","22.08"
"2706145","205","0"
"2706145","204","18.06"
"2706145","208","257"
"2706146","203","23.11"
"2706146","204","3.84"
"2706146","208","133"
"2706146","205","0"
"2706147","204","12.95"
"2706147","208","212"
"2706147","205","0"
"2706147","203","23.8"
"2706148","205","1.46"
"2706148","208","223"
"2706148","203","23.06"
"2706148","204","13.84"
"2706149","205","0"
"2706149","204","14.04"
"2706149","208","226"
"2706149","203","25"
"2706150","205","0"
"2706150","203","32.26"
"2706150","204","12.05"
"2706150","208","238"
"2706151","208","130"
"2706151","204","7.9"
"2706151","205","0.1"
"2706151","203","13.7"
"2706152","204","6.2"
"2706152","203","11.5"
"2706152","205","1.4"
"2706152","208","111"
"2706153","208","174"
"2706153","203","26.31"
"2706153","204","4.64"
"2706153","205","5.12"
"2706154","205","6.48"
"2706154","208","189"
"2706154","203","20.02"
"2706154","204","8.69"
"2706155","208","201"
"2706155","203","13.45"
"2706155","204","13.1"
"2706155","205","6.55"
"2706156","208","164"
"2706156","203","28.25"
"2706156","205","0.15"
"2706156","204","4.69"
"2706157","203","27.05"
"2706157","204","4.61"
"2706157","208","157"
"2706157","205","0"
"2706158","205","0"
"2706158","204","3.08"
"2706158","203","22.49"
"2706158","208","124"
"2706159","204","10.45"
"2706159","203","11.58"
"2706159","208","150"
"2706159","205","1.47"
"2706160","205","0"
"2706160","208","282"
"2706160","204","22.12"
"2706160","203","19.14"
"2706161","204","25.04"
"2706161","203","21.03"
"2706161","208","317"
"2706161","205","0.32"
"2706162","203","12.6"
"2706162","204","3.85"
"2706162","205","0"
"2706162","208","89"
"2706163","203","12.39"
"2706163","208","231"
"2706163","205","0"
"2706163","204","20.16"
"2706164","204","15.97"
"2706164","203","26.53"
"2706164","208","250"
"2706164","205","0"
"2706165","203","30.15"
"2706165","204","2.66"
"2706165","205","0"
"2706165","208","153"
"2706166","205","2.89"
"2706166","208","310"
"2706166","203","11.7"
"2706166","204","28"
"2706167","205","2.89"
"2706167","208","310"
"2706167","203","11.7"
"2706167","204","28"
"2706168","204","24.18"
"2706168","205","5.02"
"2706168","208","277"
"2706168","203","9.72"
"2706169","204","15.66"
"2706169","203","13.75"
"2706169","208","216"
"2706169","205","5.1"
"2706170","208","223"
"2706170","203","12.23"
"2706170","205","3.81"
"2706170","204","17.29"
"2706171","208","341"
"2706171","205","3.37"
"2706171","203","13.3"
"2706171","204","28.7"
"2706172","203","13.65"
"2706172","208","341"
"2706172","204","28.54"
"2706172","205","3.75"
"2706173","204","34.5"
"2706173","208","379"
"2706173","205","1.29"
"2706173","203","14.6"
"2706174","204","29.18"
"2706174","208","333"
"2706174","205","2.85"
"2706174","203","13.72"
"2706175","205","3.28"
"2706175","208","334"
"2706175","204","28.98"
"2706175","203","14.03"
"2706176","203","10.34"
"2706176","208","281"
"2706176","204","23.77"
"2706176","205","6.31"
"2706177","203","11.8"
"2706177","205","5.2"
"2706177","208","204"
"2706177","204","14.8"
"2706178","204","23.77"
"2706178","208","281"
"2706178","203","10.34"
"2706178","205","6.31"
"2706179","208","341"
"2706179","203","19.3"
"2706179","205","2.63"
"2706179","204","28.1"
"2706180","203","13.83"
"2706180","208","157"
"2706180","205","0"
"2706180","204","10.9"
"2706181","208","307"
"2706181","203","11.1"
"2706181","205","3.2"
"2706181","204","27.7"
"2706182","208","311"
"2706182","205","3.05"
"2706182","203","16.37"
"2706182","204","25.39"
"2706183","203","21.8"
"2706183","205","0.36"
"2706183","208","147"
"2706183","204","5.82"
"2706184","203","18.62"
"2706184","208","115"
"2706184","204","3.69"
"2706184","205","0.64"
"2706185","208","504"
"2706185","205","1.18"
"2706185","204","46.28"
"2706185","203","19.25"
"2706186","208","378"
"2706186","203","21.07"
"2706186","205","0.72"
"2706186","204","31.65"
"2706187","205","1.18"
"2706187","203","19.25"
"2706187","204","46.28"
"2706187","208","504"
"2706188","205","5.03"
"2706188","203","12.45"
"2706188","208","337"
"2706188","204","29.68"
"2706189","203","18.2"
"2706189","208","317"
"2706189","205","2.15"
"2706189","204","26.2"
"2706190","208","325"
"2706190","204","27.25"
"2706190","203","18.53"
"2706190","205","1.42"
"2706191","205","1.42"
"2706191","208","325"
"2706191","204","27.25"
"2706191","203","18.53"
